date_time,is_holiday,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,traffic_volume,air_pollution_index
2017-01-30 7:00:00,None,66,6,170,7,7,266.94,0,0,90,Snow,5606,253
2017-01-30 8:00:00,None,65,5,170,4,4,267.48,0,0,90,Snow,3998,59
2017-01-30 8:00:00,None,63,4,170,2,2,267.48,0,0,90,Mist,3998,203
2017-01-30 9:00:00,None,29,5,180,3,3,268.26,0,0,90,Snow,4470,23
2017-01-30 9:00:00,None,29,6,170,1,1,268.26,0,0,90,Mist,4470,290
2017-01-30 10:00:00,None,36,6,175,4,4,269.27,0,0,90,Mist,3901,249
2017-01-30 10:00:00,None,58,6,140,6,6,269.27,0,0,90,Snow,3901,17
2017-01-30 11:00:00,None,44,6,144,2,2,270.71,0,0,90,Mist,3983,195
2017-01-30 12:00:00,None,31,7,150,9,9,271.89,0,0,90,Haze,4329,257
2017-01-30 12:00:00,None,36,5,145,2,2,271.89,0,0,90,Mist,4329,93
2017-01-30 13:00:00,None,43,3,140,6,6,273.28,0,0,90,Mist,4314,51
2017-01-30 13:00:00,None,45,4,155,5,5,273.28,0,0,90,Haze,4314,278
2017-01-30 14:00:00,None,44,5,150,6,6,274.84,0,0,1,Mist,4856,28
2017-01-30 15:00:00,None,61,5,169,5,5,275.82,0,0,90,Mist,5400,43
2017-01-30 16:00:00,None,81,6,190,2,2,276.68,0,0,75,Mist,6234,183
2017-01-30 17:00:00,None,86,6,175,8,8,276.08,0,0,90,Mist,5935,225
2017-01-30 18:00:00,None,93,6,160,3,3,274.84,0,0,90,Mist,4362,194
2017-01-30 19:00:00,None,93,6,163,3,3,274.16,0,0,90,Rain,2772,209
2017-01-30 19:00:00,None,93,6,140,3,3,274.16,0,0,90,Snow,2772,106
2017-01-30 20:00:00,None,90,6,144,3,3,273.27,0,0,40,Snow,2314,142
2017-01-30 20:00:00,None,87,7,150,2,2,273.27,0,0,40,Mist,2314,52
2017-01-30 20:00:00,None,87,6,145,9,9,273.27,0,0,40,Rain,2314,113
2017-01-30 21:00:00,None,87,4,140,9,9,272.81,0,0,90,Snow,2066,26
2017-01-30 21:00:00,None,92,4,150,7,7,272.81,0,0,90,Mist,2066,98
2017-01-30 21:00:00,None,81,4,140,9,9,272.81,0,0,90,Rain,2066,183
2017-01-30 21:00:00,None,100,1,130,4,4,272.81,0,0,90,Drizzle,2066,170
2017-01-30 22:00:00,None,87,2,50,2,2,272.96,0,0,90,Snow,1371,280
2017-01-30 22:00:00,None,87,1,70,7,7,272.96,0,0,90,Mist,1371,51
2017-01-30 22:00:00,None,87,1,157,4,4,272.96,0,0,90,Drizzle,1371,200
2017-01-30 22:00:00,None,87,2,360,3,3,272.96,0,0,90,Rain,1371,65
2017-01-30 23:00:00,None,84,2,198,4,4,273.21,0,0,90,Snow,927,180
2017-01-30 23:00:00,None,81,2,20,6,6,273.21,0,0,90,Mist,927,91
2017-01-30 23:00:00,None,81,2,20,8,8,273.21,0,0,90,Rain,927,299
2017-01-30 23:00:00,None,81,2,20,5,5,273.21,0,0,90,Drizzle,927,203
2017-01-31 0:00:00,None,95,4,55,6,6,273.82,0,0,75,Snow,521,78
2017-01-31 0:00:00,None,93,4,45,7,7,273.82,0,0,75,Mist,521,29
2017-01-31 0:00:00,None,90,4,42,5,5,273.82,0,0,75,Rain,521,151
2017-01-31 0:00:00,None,87,3,40,1,1,273.82,0,0,75,Drizzle,521,213
2017-01-31 1:00:00,None,89,3,36,2,2,273.95,0,0,90,Drizzle,319,196
2017-01-31 1:00:00,None,93,3,20,2,2,273.95,0,0,90,Rain,319,59
2017-01-31 1:00:00,None,93,2,10,8,8,273.95,0,0,90,Mist,319,211
2017-01-31 1:00:00,None,93,3,360,5,5,273.95,0,0,90,Snow,319,167
2017-01-31 2:00:00,None,93,3,278,3,3,274.72,0,0,90,Rain,234,174
2017-01-31 2:00:00,None,93,3,20,4,4,274.72,0,0,90,Drizzle,234,135
2017-01-31 2:00:00,None,86,3,360,2,2,274.72,0,0,90,Snow,234,227
2017-01-31 3:00:00,None,86,2,340,4,4,274.55,0,0,40,Rain,322,271
2017-01-31 3:00:00,None,86,5,10,6,6,274.55,0,0,40,Drizzle,322,118
2017-01-31 3:00:00,None,86,5,10,2,2,274.55,0,0,40,Snow,322,91
2017-01-31 4:00:00,None,93,4,10,3,3,273.96,0,0,90,Snow,804,109
2017-01-31 4:00:00,None,87,4,29,7,7,273.96,0,0,90,Mist,804,116
2017-01-31 5:00:00,None,81,4,50,7,7,273.86,0,0,90,Snow,2786,124
2017-01-31 5:00:00,None,57,6,350,7,7,273.86,0,0,90,Mist,2786,297
2017-01-31 5:00:00,None,71,4,10,8,8,273.86,0,0,90,Drizzle,2786,40
2017-01-31 6:00:00,None,70,4,9,7,7,274.28,0,0,90,Snow,5608,216
2017-01-31 7:00:00,None,70,7,330,3,3,274.09,0,0,20,Clouds,6160,53
2017-01-31 8:00:00,None,68,5,334,5,5,274.08,0,0,75,Clouds,5655,36
2017-01-31 9:00:00,None,66,4,340,1,1,274.22,0,0,75,Clouds,5139,138
2017-01-31 10:00:00,None,65,2,360,5,5,274.72,0,0,90,Snow,4275,159
2017-01-31 11:00:00,None,65,2,359,7,7,275.52,0,0,90,Snow,4553,289
2017-01-31 12:00:00,None,74,2,332,7,7,275.95,0,0,90,Clouds,4668,133
2017-01-31 13:00:00,None,75,1,1,3,3,275.88,0,0,90,Clouds,4765,298
2017-01-31 14:00:00,None,77,1,131,1,1,276.15,0,0,75,Snow,5123,269
2017-01-31 15:00:00,None,80,2,267,2,2,275.95,0,0,90,Snow,5911,73
2017-01-31 16:00:00,None,93,2,267,9,9,275.09,0,0,40,Snow,6699,216
2017-01-31 17:00:00,None,93,2,269,2,2,275.02,0,0,75,Rain,5783,51
2017-01-31 17:00:00,None,100,6,333,4,4,275.02,0,0,75,Snow,5783,211
2017-01-31 18:00:00,None,96,5,327,6,6,274.65,0,0,90,Rain,4585,69
2017-01-31 18:00:00,None,93,4,320,6,6,274.65,0,0,90,Snow,4585,74
2017-01-31 19:00:00,None,93,3,330,9,9,274.35,0,0,90,Clouds,3119,31
2017-01-31 20:00:00,None,91,3,320,3,3,273.88,0,0,75,Clouds,2746,287
2017-01-31 21:00:00,None,82,4,323,9,9,273.28,0,0,90,Snow,2401,33
2017-01-31 22:00:00,None,64,6,330,7,7,272.95,0,0,1,Clear,1533,39
2017-01-31 23:00:00,None,57,6,320,4,4,271.95,0,0,1,Clear,1048,49
2017-02-01 0:00:00,None,50,6,310,5,5,271.82,0,0,40,Clouds,593,90
2017-02-01 1:00:00,None,40,5,310,9,9,272.01,0,0,90,Clouds,375,147
2017-02-01 2:00:00,None,39,5,308,4,4,271.71,0,0,75,Snow,270,298
2017-02-01 3:00:00,None,34,7,300,8,8,271.09,0,0,75,Snow,321,81
2017-02-01 4:00:00,None,46,7,306,5,5,269.97,0,0,1,Snow,876,270
2017-02-01 5:00:00,None,32,6,290,4,4,267.7,0,0,1,Snow,2768,252
2017-02-01 6:00:00,None,31,6,290,5,5,265.29,0,0,40,Clouds,5805,164
2017-02-01 7:00:00,None,31,6,290,9,9,263.72,0,0,75,Snow,6589,232
2017-02-01 8:00:00,None,31,6,280,1,1,261.99,0,0,1,Snow,5890,29
2017-02-01 9:00:00,None,31,6,270,2,2,261.48,0,0,20,Clouds,5085,128
2017-02-01 10:00:00,None,37,2,260,8,8,261.58,0,0,1,Clear,4423,129
2017-02-01 11:00:00,None,37,2,259,6,6,262.01,0,0,1,Clear,4628,76
2017-02-01 12:00:00,None,43,3,255,4,4,263.08,0,0,1,Clear,4759,195
2017-02-01 13:00:00,None,37,2,230,6,6,263.64,0,0,1,Clear,4914,241
2017-02-01 14:00:00,None,45,3,239,5,5,264.21,0,0,1,Clear,5393,73
2017-02-01 15:00:00,None,55,4,250,5,5,264.15,0,0,1,Clear,5553,241
2017-02-01 16:00:00,None,64,5,262,7,7,264.53,0,0,5,Clear,6482,36
2017-02-01 17:00:00,None,73,4,270,6,6,264.15,0,0,5,Clear,5929,195
2017-02-01 18:00:00,None,66,8,287,3,3,263.35,0,0,5,Clear,4511,161
2017-02-01 19:00:00,None,58,12,310,9,9,262.78,0,0,5,Clear,3306,32
2017-02-01 20:00:00,None,60,10,314,7,7,262.58,0,0,5,Clear,2841,17
2017-02-01 21:00:00,None,63,8,320,9,9,262.33,0,0,5,Clear,2571,223
2017-02-01 22:00:00,None,58,9,326,5,5,262.09,0,0,1,Clear,1753,153
2017-02-01 23:00:00,None,54,7,320,6,6,261.82,0,0,1,Clear,1112,195
2017-02-02 0:00:00,None,46,10,330,7,7,261.82,0,0,1,Clear,531,264
2017-02-02 1:00:00,None,46,10,329,6,6,261.34,0,0,1,Clear,356,163
2017-02-02 2:00:00,None,42,8,320,1,1,260.72,0,0,75,Clouds,259,121
2017-02-02 3:00:00,None,38,9,320,4,4,260.35,0,0,1,Clear,332,290
2017-02-02 4:00:00,None,34,10,320,4,4,259.68,0,0,1,Clear,853,33
2017-02-02 5:00:00,None,35,8,300,6,6,258.97,0,0,1,Clear,2763,48
2017-02-02 6:00:00,None,37,7,280,6,6,259.44,0,0,1,Clear,5826,184
2017-02-02 7:00:00,None,31,6,290,5,5,259.22,0,0,1,Clear,6276,198
2017-02-02 8:00:00,None,40,4,270,5,5,259.22,0,0,5,Clear,6013,110
2017-02-02 9:00:00,None,43,4,270,2,2,259.81,0,0,1,Clear,5089,235
2017-02-02 10:00:00,None,50,4,270,5,5,261.07,0,0,20,Clouds,4452,166
2017-02-02 11:00:00,None,31,2,270,6,6,262.09,0,0,20,Clouds,4770,285
2017-02-02 12:00:00,None,34,1,230,8,8,262.9,0,0,40,Clouds,4930,270
2017-02-02 13:00:00,None,46,1,130,1,1,263.65,0,0,40,Clouds,4801,245
2017-02-02 14:00:00,None,45,1,130,9,9,264.29,0,0,40,Clouds,5143,199
2017-02-02 15:00:00,None,40,1,130,2,2,264.72,0,0,1,Clear,5695,187
2017-02-02 16:00:00,None,47,2,136,3,3,264.65,0,0,1,Clear,6351,285
2017-02-02 17:00:00,None,62,3,140,3,3,264.42,0,0,1,Clear,6117,148
2017-02-02 18:00:00,None,55,3,140,8,8,263.03,0,0,5,Clear,4555,134
2017-02-02 19:00:00,None,47,4,140,4,4,262.15,0,0,1,Clear,3364,157
2017-02-02 20:00:00,None,54,3,140,3,3,261.95,0,0,1,Clear,2972,271
2017-02-02 21:00:00,None,64,2,140,4,4,261.42,0,0,1,Clear,2648,182
2017-02-02 22:00:00,None,66,4,200,9,9,261.15,0,0,1,Clear,1815,291
2017-02-02 23:00:00,None,65,4,200,3,3,260.59,0,0,1,Clear,1153,160
2017-02-03 0:00:00,None,47,4,260,4,4,260.35,0,0,1,Clear,802,13
2017-02-03 1:00:00,None,41,5,300,2,2,259.95,0,0,1,Clear,549,171
2017-02-03 2:00:00,None,40,5,300,3,3,259.22,0,0,1,Clear,394,100
2017-02-03 3:00:00,None,45,6,303,9,9,259.35,0,0,1,Clear,367,273
2017-02-03 4:00:00,None,33,7,340,3,3,259.23,0,0,1,Clear,932,135
2017-02-03 5:00:00,None,33,6,330,6,6,258.87,0,0,1,Clear,2608,125
2017-02-03 6:00:00,None,34,5,320,3,3,258.65,0,0,1,Clear,5515,37
2017-02-03 7:00:00,None,39,7,10,6,6,258.22,0,0,5,Clear,6421,146
2017-02-03 8:00:00,None,39,7,10,4,4,258.44,0,0,1,Clear,5861,171
2017-02-03 9:00:00,None,69,4,20,6,6,259.15,0,0,1,Clear,4996,196
2017-02-03 10:00:00,None,69,6,20,1,1,260.59,0,0,1,Clear,4548,42
2017-02-03 11:00:00,None,70,5,20,6,6,262.43,0,0,1,Clear,5042,22
2017-02-03 12:00:00,None,74,5,20,3,3,264.35,0,0,1,Clear,5157,263
2017-02-03 13:00:00,None,74,4,30,6,6,265.52,0,0,1,Clear,5128,23
2017-02-03 14:00:00,None,73,4,28,2,2,266.77,0,0,5,Clear,5397,273
2017-02-03 15:00:00,None,68,4,10,5,5,267.46,0,0,5,Clear,5816,169
2017-02-03 16:00:00,None,73,3,13,6,6,267.9,0,0,5,Clear,6421,236
2017-02-03 17:00:00,None,68,4,350,6,6,267.96,0,0,5,Clear,6045,187
2017-02-03 18:00:00,None,68,3,360,3,3,266.96,0,0,1,Clear,5017,174
2017-02-03 19:00:00,None,74,2,10,9,9,265.62,0,0,1,Clear,3760,54
2017-02-03 20:00:00,None,68,2,10,6,6,265.08,0,0,5,Clear,3316,163
2017-02-03 21:00:00,None,69,2,46,6,6,263.89,0,0,1,Clear,3462,295
2017-02-03 22:00:00,None,79,2,350,1,1,263.15,0,0,1,Clear,3106,47
2017-02-03 23:00:00,None,59,3,340,4,4,262.82,0,0,1,Clear,1836,113
2017-02-04 0:00:00,None,59,3,340,4,4,262.35,0,0,1,Clear,1854,164
2017-02-04 1:00:00,None,69,2,350,8,8,262.49,0,0,1,Clear,1263,90
2017-02-04 2:00:00,None,55,2,350,9,9,262.62,0,0,1,Clear,911,188
2017-02-04 3:00:00,None,51,2,30,5,5,262.42,0,0,1,Clear,526,106
2017-02-04 4:00:00,None,51,2,107,7,7,262.27,0,0,1,Clear,482,39
2017-02-04 5:00:00,None,44,3,340,3,3,264.35,0,0,90,Clouds,526,169
2017-02-04 6:00:00,None,41,2,301,5,5,265.41,0,0,40,Clouds,1054,16
2017-02-04 7:00:00,None,38,1,260,1,1,266.48,0,0,90,Clouds,1222,281
2017-02-04 8:00:00,None,40,2,288,1,1,266.84,0,0,75,Clouds,2121,212
2017-02-04 9:00:00,None,44,3,319,6,6,267.84,0,0,1,Clear,3193,87
2017-02-04 10:00:00,None,55,2,110,6,6,269.61,0,0,90,Clouds,3850,160
2017-02-04 11:00:00,None,55,2,110,9,9,270.95,0,0,90,Clouds,4480,196
2017-02-04 12:00:00,None,73,3,140,2,2,271.71,0,0,90,Clouds,4954,37
2017-02-04 13:00:00,None,63,3,140,6,6,272.58,0,0,1,Clear,5008,188
2017-02-04 14:00:00,None,63,3,150,3,3,273.4,0,0,40,Clouds,4832,219
2017-02-04 15:00:00,None,68,3,150,9,9,273.72,0,0,75,Clouds,4548,205
2017-02-04 16:00:00,None,68,3,150,7,7,274.09,0,0,40,Clouds,4671,264
2017-02-04 17:00:00,None,68,3,150,1,1,273.89,0,0,40,Clouds,4629,224
2017-02-04 18:00:00,None,68,3,149,5,5,273.65,0,0,90,Clouds,4468,210
2017-02-04 19:00:00,None,74,4,140,4,4,272.49,0,0,40,Clouds,4011,124
2017-02-04 20:00:00,None,74,2,140,1,1,272.01,0,0,75,Clouds,3562,148
2017-02-04 21:00:00,None,59,3,150,4,4,271.9,0,0,90,Snow,4103,148
2017-02-04 22:00:00,None,59,4,150,7,7,272.15,0,0,90,Snow,3939,208
2017-02-04 23:00:00,None,69,6,140,5,5,272.55,0,0,90,Clouds,2519,26
2017-02-05 0:00:00,None,74,5,140,2,2,272.62,0,0,90,Clouds,1854,64
2017-02-05 1:00:00,None,74,5,130,6,6,272.28,0,0,90,Clouds,1263,91
2017-02-05 2:00:00,None,80,7,140,7,7,272.02,0,0,90,Clouds,911,35
2017-02-05 3:00:00,None,80,7,141,6,6,271.09,0,0,90,Clouds,526,56
2017-02-05 4:00:00,None,94,6,160,1,1,269.89,0,0,90,Clouds,482,35
2017-02-05 5:00:00,None,74,6,140,8,8,267.95,0,0,40,Clouds,528,218
2017-02-05 6:00:00,None,74,5,150,9,9,266.44,0,0,1,Clear,985,129
2017-02-05 7:00:00,None,74,5,130,1,1,265.69,0,0,75,Clouds,1130,231
2017-02-05 8:00:00,None,74,7,140,5,5,265.15,0,0,5,Clear,1907,88
2017-02-05 9:00:00,None,79,7,140,5,5,265.09,0,0,75,Snow,2834,291
2017-02-05 10:00:00,None,91,6,140,7,7,265.54,0,0,1,Clear,3593,50
2017-02-05 11:00:00,None,91,3,130,3,3,266.41,0,0,20,Clouds,3767,165
2017-02-05 12:00:00,None,87,3,140,5,5,266.88,0,0,20,Clouds,4039,10
2017-02-05 13:00:00,None,80,3,100,5,5,267.39,0,0,40,Clouds,4341,265
2017-02-05 14:00:00,None,74,4,140,3,3,267.84,0,0,20,Clouds,4281,43
2017-02-05 15:00:00,None,74,5,130,3,3,268.43,0,0,20,Clouds,4323,74
2017-02-05 16:00:00,None,74,2,110,8,8,268.49,0,0,1,Clear,4493,264
2017-02-05 17:00:00,None,80,2,80,3,3,268.42,0,0,1,Clear,3671,83
2017-02-05 18:00:00,None,86,2,224,6,6,267.72,0,0,1,Clear,2711,13
2017-02-05 19:00:00,None,89,2,350,3,3,266.48,0,0,75,Clouds,2121,30
2017-02-05 20:00:00,None,100,1,20,1,1,265.68,0,0,90,Clouds,2076,163
2017-02-05 21:00:00,None,93,2,20,9,9,265.28,0,0,90,Clouds,2751,253
2017-02-05 22:00:00,None,75,4,330,1,1,265.02,0,0,1,Clear,2485,78
2017-02-05 23:00:00,None,93,6,320,9,9,264.66,0,0,1,Clear,1058,19
2017-02-06 0:00:00,None,83,4,330,3,3,264.28,0,0,1,Clear,517,108
2017-02-06 1:00:00,None,83,4,320,3,3,264.09,0,0,1,Clear,329,41
2017-02-06 2:00:00,None,83,4,330,1,1,264.09,0,0,1,Clear,256,82
2017-02-06 3:00:00,None,76,4,340,5,5,264.29,0,0,1,Clear,310,242
2017-02-06 4:00:00,None,75,4,340,8,8,264.69,0,0,1,Clear,811,187
2017-02-06 5:00:00,None,74,5,330,5,5,264.65,0,0,1,Clear,2600,12
2017-02-06 6:00:00,None,74,4,330,8,8,264.47,0,0,1,Clear,5626,113
2017-02-06 7:00:00,None,69,4,310,2,2,264.41,0,0,1,Clear,6550,44
2017-02-06 8:00:00,None,69,5,320,5,5,264.53,0,0,1,Clear,5779,124
2017-02-06 9:00:00,None,74,3,350,6,6,265.09,0,0,1,Clear,4885,214
2017-02-06 10:00:00,None,86,4,350,5,5,266.42,0,0,1,Clear,4218,121
2017-02-06 11:00:00,None,85,4,349,3,3,268.82,0,0,75,Clouds,4256,208
2017-02-06 12:00:00,None,69,2,340,5,5,270.62,0,0,1,Clear,4629,259
2017-02-06 13:00:00,None,80,3,360,4,4,271.62,0,0,1,Clear,4485,110
2017-02-06 14:00:00,None,80,1,340,4,4,272.48,0,0,75,Clouds,4910,92
2017-02-06 15:00:00,None,80,2,330,9,9,272.89,0,0,1,Clear,5639,231
2017-02-06 16:00:00,None,80,2,330,9,9,273.02,0,0,90,Clouds,6551,165
2017-02-06 17:00:00,None,86,1,4,3,3,272.68,0,0,90,Clouds,6000,108
2017-02-06 18:00:00,None,86,1,339,8,8,272.35,0,0,90,Clouds,4526,262
2017-02-06 19:00:00,None,78,1,339,1,1,272.22,0,0,90,Clouds,2848,235
2017-02-06 20:00:00,None,80,2,20,6,6,272.09,0,0,90,Clouds,2383,249
2017-02-06 21:00:00,None,85,1,130,2,2,272.35,0,0,90,Clouds,2101,122
2017-02-06 22:00:00,None,74,1,90,9,9,272.15,0,0,90,Clouds,1451,153
2017-02-06 23:00:00,None,80,1,130,7,7,272.1,0,0,75,Clouds,926,252
2017-02-07 0:00:00,None,86,1,295,7,7,271.85,0,0,90,Clouds,502,78
2017-02-07 1:00:00,None,90,1,295,6,6,271.59,0,0,75,Mist,326,213
2017-02-07 2:00:00,None,70,2,260,9,9,271.59,0,0,40,Mist,257,21
2017-02-07 2:00:00,None,70,2,272,5,5,271.59,0,0,40,Haze,257,102
2017-02-07 3:00:00,None,70,2,300,7,7,271.36,0,0,1,Mist,319,67
2017-02-07 3:00:00,None,70,3,290,3,3,271.36,0,0,1,Snow,319,271
2017-02-07 4:00:00,None,70,4,280,4,4,271.28,0,0,90,Mist,891,185
2017-02-07 5:00:00,None,100,4,300,5,5,270.9,0,0,90,Haze,2834,17
2017-02-07 5:00:00,None,75,5,300,8,8,270.9,0,0,90,Mist,2834,79
2017-02-07 6:00:00,None,80,5,300,5,5,270.35,0,0,90,Mist,5611,64
2017-02-07 6:00:00,None,80,5,300,6,6,270.35,0,0,90,Haze,5611,70
2017-02-07 7:00:00,None,80,9,310,3,3,269.89,0,0,90,Mist,5929,263
2017-02-07 7:00:00,None,79,9,310,5,5,269.89,0,0,90,Haze,5929,116
2017-02-07 8:00:00,None,74,6,310,4,4,269.84,0,0,90,Mist,5059,161
2017-02-07 8:00:00,None,69,7,310,5,5,269.84,0,0,90,Haze,5059,293
2017-02-07 8:00:00,None,69,3,310,8,8,269.84,0,0,90,Snow,5059,43
2017-02-07 9:00:00,None,59,5,310,3,3,269.47,0,0,90,Mist,4140,76
2017-02-07 9:00:00,None,74,5,300,9,9,269.47,0,0,90,Haze,4140,291
2017-02-07 9:00:00,None,68,5,300,3,3,269.47,0,0,90,Snow,4140,200
2017-02-07 10:00:00,None,61,3,290,2,2,269.35,0,0,90,Mist,3927,159
2017-02-07 10:00:00,None,61,6,310,8,8,269.35,0,0,90,Haze,3927,116
2017-02-07 11:00:00,None,86,7,280,2,2,269.28,0,0,90,Mist,4108,215
2017-02-07 11:00:00,None,80,5,320,8,8,269.28,0,0,90,Haze,4108,46
2017-02-07 12:00:00,None,63,8,300,4,4,268.96,0,0,90,Mist,4339,140
2017-02-07 12:00:00,None,79,7,340,4,4,268.96,0,0,90,Snow,4339,241
2017-02-07 13:00:00,None,61,7,330,4,4,268.62,0,0,90,Mist,4321,73
2017-02-07 13:00:00,None,74,6,330,3,3,268.62,0,0,90,Snow,4321,227
2017-02-07 14:00:00,None,43,11,330,8,8,267.9,0,0,90,Snow,4646,113
2017-02-07 15:00:00,None,43,11,330,3,3,268.15,0,0,90,Mist,5350,67
2017-02-07 16:00:00,None,37,8,340,8,8,267.59,0,0,90,Clouds,6499,61
2017-02-07 17:00:00,None,34,7,330,5,5,267.15,0,0,90,Clouds,5784,276
2017-02-07 18:00:00,None,50,7,340,2,2,266.53,0,0,1,Clear,4454,274
2017-02-07 19:00:00,None,46,6,350,1,1,265.89,0,0,75,Clouds,3103,80
2017-02-07 20:00:00,None,42,4,340,6,6,265.51,0,0,40,Clouds,2566,119
2017-02-07 21:00:00,None,42,4,340,9,9,264.51,0,0,5,Clear,2264,155
2017-02-07 22:00:00,None,45,4,340,6,6,263.72,0,0,75,Clouds,1570,74
2017-02-07 23:00:00,None,49,3,320,2,2,262.59,0,0,75,Clouds,954,88
2017-02-08 0:00:00,None,57,2,320,2,2,261.97,0,0,75,Snow,739,146
2017-02-08 1:00:00,None,62,2,330,4,4,261.09,0,0,1,Snow,561,181
2017-02-08 2:00:00,None,67,2,310,6,6,260.09,0,0,1,Clear,407,148
2017-02-08 3:00:00,None,67,1,307,7,7,259.16,0,0,1,Clear,387,140
2017-02-08 4:00:00,None,78,1,307,5,5,258.22,0,0,1,Clear,914,214
2017-02-08 5:00:00,None,78,0,58,5,5,256.83,0,0,1,Clear,2833,270
2017-02-08 6:00:00,None,85,0,58,4,4,256.09,0,0,1,Clear,5795,169
2017-02-08 7:00:00,None,85,0,58,8,8,255.66,0,0,1,Clear,6785,159
2017-02-08 8:00:00,None,53,3,110,1,1,255.09,0,0,40,Clouds,6115,116
2017-02-08 9:00:00,None,45,4,140,6,6,255.35,0,0,40,Clouds,5033,35
2017-02-08 10:00:00,None,36,4,140,8,8,256.08,0,0,20,Clouds,4141,76
2017-02-08 11:00:00,None,36,4,141,2,2,257.46,0,0,20,Haze,4703,191
2017-02-08 12:00:00,None,54,3,170,3,3,259.08,0,0,1,Clear,4825,136
2017-02-08 13:00:00,None,34,7,120,4,4,260.21,0,0,5,Clear,4725,145
2017-02-08 14:00:00,None,35,5,130,5,5,261.15,0,0,1,Clear,5072,33
2017-02-08 15:00:00,None,29,5,140,5,5,262.02,0,0,20,Clouds,5715,278
2017-02-08 16:00:00,None,30,5,143,2,2,262.47,0,0,1,Clear,6620,239
2017-02-08 17:00:00,None,33,5,150,9,9,262.59,0,0,5,Clear,6546,118
2017-02-08 18:00:00,None,33,6,150,1,1,261.59,0,0,8,Clear,4966,197
2017-02-08 19:00:00,None,32,5,130,3,3,261.16,0,0,40,Clouds,3398,244
2017-02-08 20:00:00,None,31,5,133,6,6,260.42,0,0,90,Clouds,2706,151
2017-02-08 21:00:00,None,30,4,140,4,4,260.42,0,0,40,Clouds,2819,55
2017-02-08 22:00:00,None,44,5,140,8,8,260.02,0,0,1,Clear,3925,252
2017-02-08 23:00:00,None,44,5,130,2,2,259.62,0,0,1,Clear,1237,270
2017-02-09 0:00:00,None,47,7,140,7,7,259.36,0,0,1,Clear,602,248
2017-02-09 1:00:00,None,44,6,140,8,8,259.16,0,0,1,Clear,355,150
2017-02-09 2:00:00,None,44,6,140,9,9,258.29,0,0,1,Clear,292,161
2017-02-09 3:00:00,None,48,7,150,9,9,257.42,0,0,1,Clear,342,38
2017-02-09 4:00:00,None,55,5,150,1,1,257.15,0,0,1,Clear,878,28
2017-02-09 5:00:00,None,59,4,150,2,2,256.82,0,0,1,Clear,2731,90
2017-02-09 6:00:00,None,59,4,160,5,5,256.49,0,0,1,Clear,5706,185
2017-02-09 7:00:00,None,59,4,158,7,7,256.29,0,0,1,Clear,6630,230
2017-02-09 8:00:00,None,60,3,150,5,5,256.02,0,0,5,Clear,5886,297
2017-02-09 9:00:00,None,49,3,240,6,6,257.15,0,0,5,Clear,5121,55
2017-02-09 10:00:00,None,45,5,270,9,9,258.22,0,0,1,Clear,4527,90
2017-02-09 11:00:00,None,37,6,270,5,5,260.02,0,0,1,Clear,4789,80
2017-02-09 12:00:00,None,37,7,290,7,7,261.65,0,0,1,Clear,4864,239
2017-02-09 13:00:00,None,37,7,289,6,6,263.21,0,0,1,Clear,4959,132
2017-02-09 14:00:00,None,60,7,290,8,8,264.61,0,0,1,Clear,5327,32
2017-02-09 15:00:00,None,57,7,270,7,7,265.68,0,0,5,Clear,5977,107
2017-02-09 16:00:00,None,45,7,279,4,4,266.08,0,0,5,Clear,6594,198
2017-02-09 17:00:00,None,33,8,290,4,4,266.58,0,0,1,Clear,6168,141
2017-02-09 18:00:00,None,34,4,280,1,1,265.53,0,0,40,Clouds,4828,139
2017-02-09 19:00:00,None,37,7,290,7,7,265.58,0,0,75,Clouds,3397,195
2017-02-09 20:00:00,None,39,7,290,7,7,265.72,0,0,40,Clouds,2931,37
2017-02-09 21:00:00,None,45,5,290,6,6,265.9,0,0,90,Clouds,2765,170
2017-02-09 22:00:00,None,48,5,310,1,1,266.41,0,0,75,Clouds,2020,288
2017-02-09 23:00:00,None,47,5,300,4,4,266.55,0,0,75,Clouds,1158,93
2017-02-10 0:00:00,None,51,5,300,7,7,266.79,0,0,90,Clouds,590,296
2017-02-10 1:00:00,None,51,6,300,6,6,267.02,0,0,90,Clouds,393,57
2017-02-10 2:00:00,None,55,4,310,2,2,267.02,0,0,90,Clouds,303,55
2017-02-10 3:00:00,None,55,4,309,5,5,267.08,0,0,1,Clear,340,54
2017-02-10 4:00:00,None,59,5,270,2,2,266.79,0,0,1,Clear,874,227
2017-02-10 5:00:00,None,64,7,280,8,8,266.9,0,0,1,Clear,2750,104
2017-02-10 6:00:00,None,63,6,286,3,3,267.27,0,0,1,Clear,5684,187
2017-02-10 7:00:00,None,68,6,290,6,6,267.46,0,0,1,Clear,6474,44
2017-02-10 8:00:00,None,57,6,310,1,1,267.61,0,0,1,Clear,5710,65
2017-02-10 9:00:00,None,58,6,310,4,4,268.33,0,0,1,Clear,4795,68
2017-02-10 10:00:00,None,56,6,301,3,3,269.71,0,0,1,Clear,4203,29
2017-02-10 11:00:00,None,52,6,280,7,7,271.15,0,0,1,Clear,4464,185
2017-02-10 12:00:00,None,47,8,270,6,6,273.39,0,0,75,Clouds,4664,95
